
cat hubspot_deals_properties.csv
name,label,type,fieldType,groupName
get_quote_billing,Get quote billing,string,text,contactinformation
get_quote_billing__c,Get Quote billing,string,text,salesforceinformation
get_quote_pricing_plan,Get quote pricing plan,string,text,contactinformation
get_quote_pricing_plan__c,Get Quote Pricing Plan,string,text,salesforceinformation
gitex_2023__on_site_visit_and_follow_up,GITEX 2023- On Site Visit and Follow up ,enumeration,select,contactinformation
graduation_date,Graduation date,string,text,contactinformation
hexcon_attendee_type,hexcon_attendee_type,string,text,contactinformation
hexcon_attendee_type__c,Hexcon Attendee Type,string,text,salesforceinformation
hexcon_referral_url,Hexcon Referral URL,string,textarea,contactinformation
hexcon_referral_url__c,Hexcon Referral URL,string,text,salesforceinformation
hexcon_speaker_about_self,hexcon_speaker_about_self,string,textarea,contactinformation
hexcon_speaker_about_self__c,Hexcon Speaker About Self,string,text,salesforceinformation
hexcon_speaker_article,hexcon_speaker_article,string,textarea,contactinformation
hexcon_speaker_article__c,Hexcon Speaker Article,string,text,salesforceinformation
hexcon_speaker_rank_priority,hexcon_speaker_rank_priority,string,textarea,contactinformation
hexcon_speaker_rank_priority__c,Hexcon Speaker Rank Priority,string,text,salesforceinformation
hexcon_speaking_experience,hexcon_speaking_experience,string,textarea,contactinformation
hexcon_speaking_experience__c,Hexcon Speaking Experience,string,text,salesforceinformation
hexnode_subscription_tier,Hexnode Subscription tier,enumeration,select,contactinformation
hq_address_line_1,hq_address_line_1,string,textarea,contactinformation
hq_addressn_line_1__c,Hq Addressn Line 1,string,text,salesforceinformation
hq_city,hq_city,string,text,contactinformation
hq_city__c,Hq City,string,text,salesforceinformation
hq_country,hq_country,string,text,contactinformation
hq_country__c,Hq Country,string,text,salesforceinformation
hq_phonenumber,hq_phonenumber,string,text,contactinformation
hq_phonenumber__c,Hq Phonenumber,string,text,salesforceinformation
hq_state,hq_state,string,text,contactinformation
hq_state__c,Hq State,string,text,salesforceinformation
hq_time_zone,hq_time_zone,string,text,contactinformation
hq_time_zone__c,Hq Time Zone,string,text,salesforceinformation
hq_zipcode,hq_zipcode,string,text,contactinformation
hq_zipcode__c,Hq Zipcode,string,text,salesforceinformation
hs_additional_emails,Additional email addresses,enumeration,select,contactinformation
hs_all_accessible_team_ids,All teams,enumeration,select,contactinformation
hs_all_contact_vids,All vids for a contact,enumeration,select,contactinformation
hs_all_owner_ids,All owner IDs,enumeration,select,contactinformation
hs_all_team_ids,All team IDs,enumeration,select,contactinformation
hs_analytics_average_page_views,Average Pageviews,number,number,analyticsinformation
hs_analytics_first_referrer,First Referring Site,string,text,analyticsinformation
hs_analytics_first_timestamp,Time First Seen,datetime,date,analyticsinformation
hs_analytics_first_touch_converting_campaign,First Touch Converting Campaign,string,text,analyticsinformation
hs_analytics_first_url,First Page Seen,string,text,analyticsinformation
hs_analytics_first_visit_timestamp,Time of First Session,datetime,date,analyticsinformation
hs_analytics_last_referrer,Last Referring Site,string,text,analyticsinformation
hs_analytics_last_timestamp,Time Last Seen,datetime,date,analyticsinformation
hs_analytics_last_touch_converting_campaign,Last Touch Converting Campaign,string,text,analyticsinformation
hs_analytics_last_url,Last Page Seen,string,text,analyticsinformation
hs_analytics_last_visit_timestamp,Time of Last Session,datetime,date,analyticsinformation
hs_analytics_num_event_completions,Number of event completions,number,number,analyticsinformation
hs_analytics_num_page_views,Number of Pageviews,number,number,analyticsinformation
hs_analytics_num_visits,Number of Sessions,number,number,analyticsinformation
hs_analytics_revenue,Event Revenue,number,number,analyticsinformation
hs_analytics_source,Original Source,enumeration,select,analyticsinformation
hs_analytics_source_data_1,Original Source Drill-Down 1,string,text,analyticsinformation
hs_analytics_source_data_2,Original Source Drill-Down 2,string,text,analyticsinformation
hs_associated_target_accounts,Associated Target Accounts,number,calculation_rollup,contactinformation
hs_avatar_filemanager_key,Avatar FileManager key,string,text,contactinformation
hs_buying_role,Buying Role,enumeration,checkbox,contactinformation
hs_calculated_form_submissions,The 800 most recent form submissions for a contact,enumeration,select,contactinformation
hs_calculated_merged_vids,Merged vids with timestamps of a contact,enumeration,select,contactinformation
hs_calculated_mobile_number,Calculated Mobile Number in International Format,string,text,contactinformation
hs_calculated_phone_number,Calculated Phone Number in International Format,string,text,contactinformation
hs_calculated_phone_number_area_code,Calculated Phone Number Area Code,string,text,contactinformation
hs_calculated_phone_number_country_code,Calculated Phone Number Country Code,string,text,contactinformation
hs_calculated_phone_number_region_code,Calculated Phone Number Region,string,text,contactinformation
hs_clicked_linkedin_ad,Clicked on a LinkedIn Ad,enumeration,booleancheckbox,conversioninformation
hs_contact_enrichment_opt_out,Enrichment opt out,bool,booleancheckbox,contactinformation
hs_contact_enrichment_opt_out_timestamp,Enrichment opt out timestamp,datetime,date,contactinformation
hs_content_membership_email,Member email,string,text,contactinformation
hs_content_membership_email_confirmed,Email Confirmed,bool,booleancheckbox,contactinformation
hs_content_membership_follow_up_enqueued_at,Time enrolled in registration follow up emails,datetime,date,contactinformation
hs_content_membership_notes,Membership Notes,string,textarea,contactinformation
hs_content_membership_registered_at,Registered At,datetime,date,contactinformation
hs_content_membership_registration_domain_sent_to,Domain to which registration email was sent,string,text,contactinformation
hs_content_membership_registration_email_sent_at,Time registration email was sent,datetime,date,contactinformation
hs_content_membership_status,Status,enumeration,select,contactinformation
hs_conversations_visitor_email,Conversations visitor email,string,text,contactinformation
hs_count_is_unworked,Count of unengaged contacts,number,calculation_equation,contactinformation
hs_count_is_worked,Count of engaged contacts,number,calculation_equation,contactinformation
hs_country_region_code,Country/Region Code,string,text,contactinformation
hs_created_by_conversations,Created By Conversations,bool,booleancheckbox,contactinformation
hs_created_by_user_id,Created by user ID,number,number,contactinformation
hs_createdate,Object create date/time,datetime,date,contactinformation
hs_cross_sell_opportunity,Cross-sell Opportunity,bool,booleancheckbox,multiaccountmanagement
hs_currently_enrolled_in_prospecting_agent,Currently Enrolled in Prospecting Agent,bool,calculation_equation,contactinformation
hs_date_entered_95573071,Date entered 'Churn (Lifecycle Stage Pipeline)',datetime,calculation_read_time,contactinformation
hs_date_exited_95573071,Date exited 'Churn (Lifecycle Stage Pipeline)',datetime,calculation_read_time,contactinformation
hs_document_last_revisited,Recent Document Revisit Date,datetime,date,contactinformation
hs_email_bad_address,Invalid email address,bool,booleancheckbox,emailinformation
hs_email_bounce,Marketing emails bounced,number,number,emailinformation
hs_email_click,Marketing emails clicked,number,number,emailinformation
hs_email_customer_quarantined_reason,Email address quarantine reason,enumeration,select,emailinformation
hs_email_delivered,Marketing emails delivered,number,number,emailinformation
hs_email_domain,Email Domain,string,text,contactinformation
hs_email_first_click_date,First marketing email click date,datetime,date,emailinformation
hs_email_first_open_date,First marketing email open date,datetime,date,emailinformation
hs_email_first_reply_date,First marketing email reply date,datetime,date,emailinformation
hs_email_first_send_date,First marketing email send date,datetime,date,emailinformation
hs_email_hard_bounce_reason,Email hard bounce reason,string,text,emailinformation
hs_email_hard_bounce_reason_enum,Email hard bounce reason,enumeration,radio,emailinformation
hs_email_is_ineligible,Is globally ineligible,bool,booleancheckbox,emailinformation
hs_email_last_click_date,Last marketing email click date,datetime,date,emailinformation
hs_email_last_email_name,Last marketing email name,string,text,emailinformation
hs_email_last_open_date,Last marketing email open date,datetime,date,emailinformation
hs_email_last_reply_date,Last marketing email reply date,datetime,date,emailinformation
hs_email_last_send_date,Last marketing email send date,datetime,date,emailinformation
hs_email_open,Marketing emails opened,number,number,emailinformation
hs_email_optout,Unsubscribed from all email,bool,booleancheckbox,emailinformation
hs_email_optout_24134001,Opted out of email: Hexnode UEM Reviews,enumeration,booleancheckbox,emailinformation
hs_email_optout_256330333,Opted out of email: Customer Service Communication,enumeration,booleancheckbox,emailinformation
hs_email_optout_276114060,Opted out of email: Partner Outreach,enumeration,booleancheckbox,emailinformation
hs_email_optout_28006469,Opted out of email: Partner mails,enumeration,booleancheckbox,emailinformation
hs_email_optout_28229395,Opted out of email: Offers and sales,enumeration,booleancheckbox,emailinformation
hs_email_optout_304794475,Opted out of email: Hexnode Events,enumeration,booleancheckbox,emailinformation
hs_email_optout_4479190,Opted out of email: One to One,enumeration,booleancheckbox,emailinformation
hs_email_optout_5010536,Opted out of email: Marketing Information,enumeration,booleancheckbox,emailinformation
hs_email_optout_70284876,Opted out of email: Product and Feature updates,enumeration,booleancheckbox,emailinformation
hs_email_optout_71415135,Opted out of email: Hexnode Newsletters,enumeration,booleancheckbox,emailinformation
hs_email_optout_75708316,Opted out of email: Newsletter test subscription,enumeration,booleancheckbox,emailinformation
hs_email_quarantined,Email Address Quarantined,bool,booleancheckbox,emailinformation
hs_email_quarantined_reason,Email address automated quarantine reason,enumeration,select,emailinformation
hs_email_replied,Marketing emails replied,number,number,emailinformation
hs_email_sends_since_last_engagement,Sends Since Last Engagement,number,number,emailinformation
hs_emailconfirmationstatus,Marketing email confirmation status,enumeration,select,emailinformation
hs_enriched_email_bounce_detected,Enriched Email Bounce Detected (Deprecated),bool,booleancheckbox,emailinformation
hs_facebook_ad_clicked,Clicked Facebook ad,bool,booleancheckbox,conversioninformation
hs_facebook_click_id,Facebook click id,string,text,conversioninformation
hs_facebookid,Facebook ID,string,text,socialmediainformation
hs_first_closed_order_id,First Closed Order ID,number,number,order_information
hs_first_engagement_object_id,ID of first engagement,number,number,contactinformation
hs_first_order_closed_date,First Order Closed Date,datetime,date,order_information
hs_first_outreach_date,First outreach date,datetime,date,contactinformation
hs_first_subscription_create_date,First subscription create date,datetime,calculation_rollup,contactinformation
hs_full_name_or_email,Full name or email,string,calculation_equation,contactinformation
hs_google_click_id,Google ad click id,string,text,conversioninformation
hs_googleplusid,googleplus ID,string,text,socialmediainformation
hs_has_active_subscription,Contact has an active subscription,number,calculation_rollup,contactinformation
hs_inferred_language_codes,Inferred Language Codes,enumeration,select,contactinformation
hs_intent_paid_up_to_date,Intent paid up to date,date,date,contactinformation
